Angle DP_number Thrust_angle_deg_thr_1_:_thr1 Rudder_angle_deg_thr1_:_thr1 Nominal_thrust_utilisation_%_thr1_:_thr1 Effective_thrust_kN_thr1_:_thr1 Tx_rudder_kN_thr1_:_thr1 Ty_rudder_kN_thr1_:_thr1 Thrust_loss_factor_thr1_:_thr1 Utilized_power_kW_thr1_:_thr1 Thrust_angle_deg_thr_2_:_thr2 Rudder_angle_deg_thr2_:_thr2 Nominal_thrust_utilisation_%_thr2_:_thr2 Effective_thrust_kN_thr2_:_thr2 Tx_rudder_kN_thr2_:_thr2 Ty_rudder_kN_thr2_:_thr2 Thrust_loss_factor_thr2_:_thr2 Utilized_power_kW_thr2_:_thr2 Thrust_angle_deg_thr_3_:_thr3 Rudder_angle_deg_thr3_:_thr3 Nominal_thrust_utilisation_%_thr3_:_thr3 Effective_thrust_kN_thr3_:_thr3 Tx_rudder_kN_thr3_:_thr3 Ty_rudder_kN_thr3_:_thr3 Thrust_loss_factor_thr3_:_thr3 Utilized_power_kW_thr3_:_thr3 Thrust_angle_deg_thr_4_:_thr4 Rudder_angle_deg_thr4_:_thr4 Nominal_thrust_utilisation_%_thr4_:_thr4 Effective_thrust_kN_thr4_:_thr4 Tx_rudder_kN_thr4_:_thr4 Ty_rudder_kN_thr4_:_thr4 Thrust_loss_factor_thr4_:_thr4 Utilized_power_kW_thr4_:_thr4 Thrust_angle_deg_thr_5_:_thr5 Rudder_angle_deg_thr5_:_thr5 Nominal_thrust_utilisation_%_thr5_:_thr5 Effective_thrust_kN_thr5_:_thr5 Tx_rudder_kN_thr5_:_thr5 Ty_rudder_kN_thr5_:_thr5 Thrust_loss_factor_thr5_:_thr5 Utilized_power_kW_thr5_:_thr5 Fx_current_kN Fy_current_kN Mz_currentk_N Fx_wave_kN Fy_wave_kN Mz_wave_kN Fx_wind_kN Fy_wind_kN Mz_wind_kN solution_Tx_kN_thr_:_thr1 solution_Ty_kN_thr_:_thr1 solution_Tx_kN_thr_:_thr2 solution_Ty_kN_thr_:_thr2 solution_Tx_kN_thr_:_thr3 solution_Ty_kN_thr_:_thr3 solution_Tx_kN_thr_:_thr4 solution_Ty_kN_thr_:_thr4 solution_Tx_kN_thr_:_thr5 solution_Ty_kN_thr_:_thr5
190 8 180 N/A 37.33 61.95 N/A N/A 0.85 302 127 N/A 70.69 117.32 N/A N/A 0.85 787 156 N/A 52.15 68.81 N/A N/A 0.9 331 90 N/A 14.73 15.03 N/A N/A 0.88 51 90 N/A 13.05 13.32 N/A N/A 0.88 42 1.9 -13.3 167.0 82.8 -57.7 462.3 71.2 -49.6 845.9 -62.0 0.0 -70.0 94.1 -62.8 28.2 0.0 15.0 0.0 13.3
190 9 180 N/A 57.28 90.79 N/A N/A 0.81 574 124 N/A 99.23 157.28 N/A N/A 0.81 1310 158 N/A 83.49 110.16 N/A N/A 0.9 671 90 N/A 20.22 20.1 N/A N/A 0.86 82 90 N/A 17.0 16.9 N/A N/A 0.86 63 1.9 -13.3 167.0 123.3 -85.1 681.9 98.9 -68.9 1175.3 -90.8 0.0 -87.0 131.0 -102.2 41.0 0.0 20.1 0.0 16.9
200 1 114 N/A 0.88 1.43 N/A N/A 0.83 1 95 N/A 0.88 1.55 N/A N/A 0.9 1 95 N/A 0.57 0.75 N/A N/A 0.9 0 90 N/A 0.42 0.44 N/A N/A 0.9 0 90 N/A 0.4 0.42 N/A N/A 0.9 0 0.2 -2.9 36.5 0.1 -0.1 1.1 0.4 -0.5 7.3 -0.6 1.3 -0.1 1.5 -0.1 0.7 0.0 0.4 0.0 0.4
200 2 114 N/A 4.14 6.69 N/A N/A 0.83 11 98 N/A 4.04 7.09 N/A N/A 0.9 11 102 N/A 2.74 3.61 N/A N/A 0.9 4 90 N/A 2.01 2.09 N/A N/A 0.9 3 90 N/A 1.94 2.02 N/A N/A 0.9 2 0.8 -11.6 146.1 1.0 -2.4 17.3 1.8 -2.6 37.3 -2.7 6.1 -1.0 7.0 -0.7 3.5 0.0 2.1 0.0 2.0
200 3 114 N/A 10.32 16.63 N/A N/A 0.82 44 102 N/A 9.92 17.37 N/A N/A 0.9 41 107 N/A 7.0 9.23 N/A N/A 0.9 16 90 N/A 5.04 5.24 N/A N/A 0.9 10 90 N/A 4.88 5.07 N/A N/A 0.9 10 1.8 -26.1 328.8 3.9 -8.3 60.6 4.6 -6.6 94.2 -6.8 15.2 -3.5 17.0 -2.6 8.8 0.0 5.2 0.0 5.1
200 4 114 N/A 14.8 23.8 N/A N/A 0.82 75 112 N/A 13.85 24.22 N/A N/A 0.89 68 121 N/A 11.02 14.54 N/A N/A 0.9 32 90 N/A 7.14 7.43 N/A N/A 0.9 17 90 N/A 6.95 7.23 N/A N/A 0.9 17 1.8 -26.1 328.8 9.3 -16.7 121.6 9.9 -14.2 201.6 -9.7 21.7 -9.1 22.4 -7.4 12.5 0.0 7.4 0.0 7.2
200 5 117 N/A 23.56 36.31 N/A N/A 0.79 152 119 N/A 21.23 36.93 N/A N/A 0.89 130 129 N/A 18.16 23.96 N/A N/A 0.9 68 90 N/A 10.72 11.14 N/A N/A 0.9 32 90 N/A 10.46 10.87 N/A N/A 0.9 30 1.8 -26.1 328.8 19.6 -32.1 233.2 18.1 -26.1 369.9 -16.6 32.3 -17.9 32.3 -14.9 18.7 0.0 11.1 0.0 10.9
200 6 121 N/A 37.13 53.68 N/A N/A 0.74 300 122 N/A 31.77 54.69 N/A N/A 0.88 237 133 N/A 27.97 36.91 N/A N/A 0.9 130 90 N/A 15.48 16.04 N/A N/A 0.9 55 90 N/A 15.1 15.64 N/A N/A 0.9 53 1.8 -26.1 328.8 33.2 -51.6 374.6 30.2 -43.4 615.3 -27.3 46.2 -29.2 46.2 -25.0 27.2 0.0 16.0 0.0 15.6
200 7 122 N/A 56.04 78.65 N/A N/A 0.72 556 124 N/A 47.33 80.22 N/A N/A 0.87 431 135 N/A 42.61 56.21 N/A N/A 0.9 245 90 N/A 22.46 23.14 N/A N/A 0.89 96 90 N/A 21.88 22.54 N/A N/A 0.89 92 1.8 -26.1 328.8 53.6 -81.7 593.7 46.3 -66.6 944.7 -42.2 66.3 -45.1 66.3 -39.8 39.7 0.0 23.1 0.0 22.5
200 8 124 N/A 81.17 108.24 N/A N/A 0.68 969 125 N/A 66.83 110.57 N/A N/A 0.85 724 137 N/A 61.12 80.64 N/A N/A 0.9 420 90 N/A 30.61 31.18 N/A N/A 0.88 152 90 N/A 29.74 30.3 N/A N/A 0.88 146 1.8 -26.1 328.8 76.6 -113.7 825.9 67.9 -97.6 1384.4 -59.8 90.2 -63.9 90.2 -59.2 54.8 0.0 31.2 0.0 30.3
200 9 116 N/A 98.54 139.21 N/A N/A 0.72 1296 128 N/A 99.01 155.93 N/A N/A 0.81 1305 144 N/A 99.39 131.13 N/A N/A 0.9 872 90 N/A 44.47 44.03 N/A N/A 0.86 267 90 N/A 42.68 42.26 N/A N/A 0.86 251 1.8 -26.1 328.8 114.1 -167.7 1218.2 94.3 -135.6 1923.5 -60.5 125.4 -96.7 122.3 -105.6 77.7 0.0 44.0 0.0 42.3
210 1 66 N/A 1.05 1.83 N/A N/A 0.9 1 109 N/A 1.4 2.46 N/A N/A 0.9 2 119 N/A 1.01 1.33 N/A N/A 0.9 1 90 N/A 0.66 0.69 N/A N/A 0.9 0 90 N/A 0.64 0.66 N/A N/A 0.9 0 0.2 -4.2 53.4 0.1 -0.2 1.4 0.3 -0.7 8.5 0.7 1.7 -0.8 2.3 -0.6 1.2 0.0 0.7 0.0 0.7
210 2 114 N/A 5.84 9.42 N/A N/A 0.83 19 92 N/A 5.95 10.43 N/A N/A 0.9 19 90 N/A 3.97 5.24 N/A N/A 0.9 7 90 N/A 2.98 3.1 N/A N/A 0.9 5 90 N/A 2.87 2.99 N/A N/A 0.9 4 0.7 -17.0 213.7 0.9 -3.5 22.6 1.7 -3.8 43.5 -3.8 8.6 -0.3 10.4 -0.0 5.2 0.0 3.1 0.0 3.0
210 3 114 N/A 14.46 23.31 N/A N/A 0.82 73 93 N/A 14.52 25.43 N/A N/A 0.9 73 93 N/A 9.97 13.15 N/A N/A 0.9 28 90 N/A 7.47 7.77 N/A N/A 0.9 18 90 N/A 7.23 7.52 N/A N/A 0.9 17 1.6 -38.2 480.7 3.5 -12.2 79.6 4.3 -9.7 109.7 -9.5 21.3 -1.5 25.4 -0.8 13.1 0.0 7.8 0.0 7.5
210 4 114 N/A 20.36 32.74 N/A N/A 0.82 122 100 N/A 19.64 34.34 N/A N/A 0.89 115 104 N/A 14.58 19.23 N/A N/A 0.9 49 90 N/A 10.67 11.1 N/A N/A 0.9 31 90 N/A 10.38 10.8 N/A N/A 0.9 30 1.6 -38.2 480.7 8.4 -24.5 159.5 9.1 -20.8 234.8 -13.3 29.9 -6.1 33.8 -4.6 18.7 0.0 11.1 0.0 10.8
210 5 114 N/A 30.49 48.78 N/A N/A 0.82 223 106 N/A 28.77 50.02 N/A N/A 0.89 204 112 N/A 23.04 30.4 N/A N/A 0.9 97 90 N/A 16.16 16.79 N/A N/A 0.9 58 90 N/A 15.79 16.4 N/A N/A 0.9 56 1.6 -38.2 480.7 17.7 -46.9 305.9 16.7 -38.1 430.8 -19.8 44.6 -14.0 48.0 -11.3 28.2 0.0 16.8 0.0 16.4
210 6 114 N/A 44.58 70.54 N/A N/A 0.81 394 110 N/A 41.72 71.75 N/A N/A 0.88 357 117 N/A 35.01 46.19 N/A N/A 0.9 182 90 N/A 23.55 24.39 N/A N/A 0.9 103 90 N/A 23.03 23.85 N/A N/A 0.9 99 1.6 -38.2 480.7 30.0 -75.4 491.5 27.8 -63.4 716.5 -28.7 64.4 -24.8 67.3 -20.8 41.2 0.0 24.4 0.0 23.9
210 7 114 N/A 65.43 101.83 N/A N/A 0.8 701 113 N/A 61.09 103.35 N/A N/A 0.87 633 120 N/A 52.86 69.74 N/A N/A 0.9 338 90 N/A 34.33 35.33 N/A N/A 0.89 181 90 N/A 33.58 34.57 N/A N/A 0.89 175 1.6 -38.2 480.7 48.5 -119.5 778.8 42.7 -97.4 1100.2 -41.4 93.0 -39.8 95.4 -34.8 60.4 0.0 35.3 0.0 34.6
210 8 114 N/A 91.53 138.85 N/A N/A 0.78 1160 114 N/A 85.49 140.97 N/A N/A 0.84 1047 122 N/A 75.12 99.12 N/A N/A 0.9 573 90 N/A 46.96 47.76 N/A N/A 0.88 290 90 N/A 45.86 46.64 N/A N/A 0.88 280 1.6 -38.2 480.7 69.3 -166.2 1083.5 62.6 -142.7 1612.1 -56.5 126.8 -57.5 128.7 -52.9 83.8 0.0 47.8 0.0 46.6
220 1 66 N/A 1.35 2.37 N/A N/A 0.9 2 107 N/A 1.74 3.06 N/A N/A 0.9 3 115 N/A 1.26 1.66 N/A N/A 0.9 1 90 N/A 0.86 0.89 N/A N/A 0.9 1 90 N/A 0.83 0.87 N/A N/A 0.9 1 0.2 -5.5 68.7 0.0 -0.3 1.6 0.3 -1.0 8.1 1.0 2.2 -0.9 2.9 -0.7 1.5 0.0 0.9 0.0 0.9
220 2 114 N/A 7.32 11.81 N/A N/A 0.83 26 88 N/A 7.67 13.45 N/A N/A 0.9 28 84 N/A 5.21 6.87 N/A N/A 0.9 10 90 N/A 3.89 4.05 N/A N/A 0.9 7 90 N/A 3.76 3.91 N/A N/A 0.9 7 0.6 -21.8 274.7 0.8 -4.5 25.8 1.5 -4.9 41.6 -4.8 10.8 0.5 13.4 0.7 6.8 0.0 4.0 0.0 3.9
220 3 114 N/A 18.07 29.12 N/A N/A 0.82 102 89 N/A 18.71 32.77 N/A N/A 0.9 107 87 N/A 13.03 17.19 N/A N/A 0.9 41 90 N/A 9.77 10.17 N/A N/A 0.9 27 90 N/A 9.47 9.85 N/A N/A 0.9 26 1.5 -49.1 618.0 3.1 -15.7 90.6 3.8 -12.5 105.0 -11.8 26.6 0.4 32.8 1.0 17.2 0.0 10.2 0.0 9.9
220 4 114 N/A 25.09 40.34 N/A N/A 0.82 166 94 N/A 25.05 43.78 N/A N/A 0.89 166 94 N/A 18.7 24.68 N/A N/A 0.9 71 90 N/A 14.08 14.64 N/A N/A 0.9 48 90 N/A 13.72 14.27 N/A N/A 0.9 46 1.5 -49.1 618.0 7.3 -31.5 181.6 8.1 -26.7 224.8 -16.4 36.9 -2.9 43.7 -1.7 24.6 0.0 14.6 0.0 14.3
220 5 114 N/A 37.18 59.45 N/A N/A 0.82 300 98 N/A 36.15 62.83 N/A N/A 0.89 288 100 N/A 28.8 37.99 N/A N/A 0.9 136 90 N/A 21.44 22.27 N/A N/A 0.9 89 90 N/A 20.98 21.79 N/A N/A 0.9 86 1.5 -49.1 618.0 15.4 -60.3 348.3 14.8 -49.0 412.3 -24.2 54.3 -8.8 62.2 -6.6 37.4 0.0 22.3 0.0 21.8
220 6 114 N/A 53.98 85.32 N/A N/A 0.81 525 101 N/A 51.74 88.9 N/A N/A 0.88 493 104 N/A 42.84 56.53 N/A N/A 0.9 247 90 N/A 31.37 32.48 N/A N/A 0.9 158 90 N/A 30.74 31.83 N/A N/A 0.9 153 1.5 -49.1 618.0 26.2 -96.9 559.6 24.6 -81.5 685.9 -34.7 77.9 -16.9 87.3 -13.6 54.9 0.0 32.5 0.0 31.8
220 7 114 N/A 78.94 122.64 N/A N/A 0.79 929 103 N/A 75.13 126.87 N/A N/A 0.86 863 106 N/A 63.75 84.11 N/A N/A 0.9 448 90 N/A 45.84 47.15 N/A N/A 0.89 279 90 N/A 44.93 46.21 N/A N/A 0.89 271 1.5 -49.1 618.0 42.2 -153.6 886.8 37.8 -125.2 1053.1 -49.9 112.0 -28.1 123.7 -23.8 80.7 0.0 47.1 0.0 46.2
230 1 114 N/A 1.8 2.9 N/A N/A 0.83 3 85 N/A 1.94 3.4 N/A N/A 0.9 4 79 N/A 1.4 1.84 N/A N/A 0.9 1 90 N/A 1.03 1.08 N/A N/A 0.9 1 90 N/A 1.0 1.04 N/A N/A 0.9 1 0.1 -6.5 69.3 0.0 -0.3 1.7 0.2 -1.1 6.3 -1.2 2.7 0.3 3.4 0.3 1.8 0.0 1.1 0.0 1.0
230 2 66 N/A 7.11 12.47 N/A N/A 0.9 25 106 N/A 9.15 16.04 N/A N/A 0.9 37 112 N/A 7.38 9.73 N/A N/A 0.9 18 90 N/A 5.19 5.4 N/A N/A 0.9 11 90 N/A 5.08 5.28 N/A N/A 0.9 10 0.5 -26.0 277.3 0.6 -5.3 26.8 1.3 -5.9 32.6 5.1 11.4 -4.5 15.4 -3.6 9.0 0.0 5.4 0.0 5.3
230 3 66 N/A 17.39 30.45 N/A N/A 0.9 96 107 N/A 22.64 39.65 N/A N/A 0.9 143 112 N/A 18.55 24.48 N/A N/A 0.9 70 90 N/A 12.99 13.51 N/A N/A 0.9 42 90 N/A 12.71 13.22 N/A N/A 0.9 41 1.2 -58.5 624.0 2.5 -18.7 94.0 3.2 -14.9 82.2 12.4 27.8 -11.7 37.9 -9.4 22.6 0.0 13.5 0.0 13.2
230 4 114 N/A 28.35 45.58 N/A N/A 0.82 200 90 N/A 29.05 50.77 N/A N/A 0.89 207 88 N/A 23.4 30.87 N/A N/A 0.9 100 90 N/A 17.72 18.43 N/A N/A 0.9 67 90 N/A 17.37 18.06 N/A N/A 0.9 65 1.2 -58.5 624.0 6.0 -37.5 188.5 6.8 -31.8 176.0 -18.5 41.6 0.1 50.8 0.9 30.9 0.0 18.4 0.0 18.1
230 5 114 N/A 41.86 66.9 N/A N/A 0.82 359 93 N/A 41.89 72.79 N/A N/A 0.89 359 93 N/A 35.47 46.8 N/A N/A 0.9 186 90 N/A 26.89 27.93 N/A N/A 0.9 126 90 N/A 26.44 27.46 N/A N/A 0.9 122 1.2 -58.5 624.0 12.6 -71.9 361.5 12.4 -58.4 322.9 -27.2 61.1 -3.6 72.7 -2.1 46.8 0.0 27.9 0.0 27.5
230 6 114 N/A 60.62 95.73 N/A N/A 0.81 625 95 N/A 59.82 102.67 N/A N/A 0.88 613 95 N/A 52.13 68.78 N/A N/A 0.9 331 90 N/A 39.29 40.66 N/A N/A 0.9 222 90 N/A 38.66 40.01 N/A N/A 0.9 216 1.2 -58.5 624.0 21.4 -115.5 580.8 20.6 -97.2 537.1 -38.9 87.5 -8.8 102.3 -6.4 68.5 0.0 40.7 0.0 40.0
230 7 114 N/A 88.63 137.42 N/A N/A 0.79 1106 96 N/A 86.77 146.23 N/A N/A 0.86 1071 97 N/A 76.85 101.4 N/A N/A 0.9 593 90 N/A 57.3 58.89 N/A N/A 0.89 390 90 N/A 56.38 57.94 N/A N/A 0.89 381 1.2 -58.5 624.0 34.6 -183.0 920.4 31.7 -149.2 824.6 -55.9 125.5 -15.9 145.4 -12.6 100.6 0.0 58.9 0.0 57.9
240 1 66 N/A 1.63 2.86 N/A N/A 0.9 3 104 N/A 2.04 3.58 N/A N/A 0.9 4 107 N/A 1.87 2.46 N/A N/A 0.9 2 90 N/A 1.37 1.42 N/A N/A 0.9 1 90 N/A 1.35 1.4 N/A N/A 0.9 1 0.1 -7.3 50.1 0.0 -0.4 1.6 0.2 -1.3 3.4 1.2 2.6 -0.9 3.5 -0.7 2.4 0.0 1.4 0.0 1.4
240 2 66 N/A 7.51 13.17 N/A N/A 0.9 27 105 N/A 9.51 16.68 N/A N/A 0.9 39 107 N/A 8.82 11.63 N/A N/A 0.9 23 90 N/A 6.43 6.69 N/A N/A 0.9 15 90 N/A 6.36 6.62 N/A N/A 0.9 14 0.4 -29.4 200.5 0.5 -6.0 25.8 1.0 -6.7 17.6 5.4 12.0 -4.2 16.1 -3.4 11.1 0.0 6.7 0.0 6.6
240 3 66 N/A 18.47 32.35 N/A N/A 0.9 105 105 N/A 23.57 41.28 N/A N/A 0.9 152 108 N/A 21.99 29.01 N/A N/A 0.9 91 90 N/A 15.99 16.63 N/A N/A 0.9 58 90 N/A 15.81 16.45 N/A N/A 0.9 57 0.9 -66.1 451.2 1.8 -21.1 90.5 2.5 -16.8 44.4 13.2 29.6 -10.8 39.8 -8.9 27.6 0.0 16.6 0.0 16.4
240 4 114 N/A 29.85 47.98 N/A N/A 0.82 216 87 N/A 31.23 54.57 N/A N/A 0.89 231 85 N/A 28.51 37.62 N/A N/A 0.9 134 90 N/A 21.68 22.54 N/A N/A 0.9 91 90 N/A 21.42 22.27 N/A N/A 0.9 89 0.9 -66.1 451.2 4.4 -42.4 181.5 5.3 -36.0 95.1 -19.5 43.8 3.1 54.5 3.2 37.5 0.0 22.5 0.0 22.3
240 5 114 N/A 44.21 70.64 N/A N/A 0.82 389 89 N/A 45.42 78.89 N/A N/A 0.89 406 88 N/A 42.64 56.26 N/A N/A 0.9 245 90 N/A 32.5 33.75 N/A N/A 0.9 167 90 N/A 32.16 33.39 N/A N/A 0.9 164 0.9 -66.1 451.2 9.2 -81.3 348.1 9.7 -66.0 174.5 -28.7 64.5 1.7 78.9 2.3 56.2 0.0 33.8 0.0 33.4
240 6 114 N/A 64.16 101.22 N/A N/A 0.81 681 90 N/A 65.16 111.74 N/A N/A 0.88 697 89 N/A 62.05 81.87 N/A N/A 0.9 430 90 N/A 47.16 48.79 N/A N/A 0.89 291 90 N/A 46.67 48.28 N/A N/A 0.89 287 0.9 -66.1 451.2 15.6 -130.6 559.3 16.1 -109.8 290.2 -41.2 92.5 -0.4 111.7 0.8 81.9 0.0 48.8 0.0 48.3
240 7 114 N/A 94.06 145.54 N/A N/A 0.79 1209 91 N/A 94.91 159.62 N/A N/A 0.86 1225 91 N/A 90.8 119.8 N/A N/A 0.9 761 90 N/A 68.44 70.27 N/A N/A 0.89 510 90 N/A 67.66 69.47 N/A N/A 0.89 501 0.9 -66.1 451.2 25.2 -206.9 886.3 24.7 -168.7 445.6 -59.2 133.0 -3.1 159.6 -1.2 119.8 0.0 70.3 0.0 69.5
250 1 66 N/A 1.62 2.85 N/A N/A 0.9 3 103 N/A 2.02 3.54 N/A N/A 0.9 4 103 N/A 2.17 2.87 N/A N/A 0.9 3 90 N/A 1.63 1.69 N/A N/A 0.9 2 90 N/A 1.62 1.69 N/A N/A 0.9 2 0.1 -8.0 23.7 0.0 -0.4 1.4 0.1 -1.4 -0.3 1.2 2.6 -0.8 3.5 -0.7 2.8 0.0 1.7 0.0 1.7
250 2 66 N/A 7.56 13.26 N/A N/A 0.9 28 103 N/A 9.45 16.57 N/A N/A 0.9 38 104 N/A 10.15 13.4 N/A N/A 0.9 28 90 N/A 7.59 7.9 N/A N/A 0.9 19 90 N/A 7.57 7.88 N/A N/A 0.9 19 0.3 -31.9 94.9 0.3 -6.5 23.1 0.7 -7.2 -1.8 5.4 12.1 -3.8 16.1 -3.2 13.0 0.0 7.9 0.0 7.9
250 3 66 N/A 18.71 32.78 N/A N/A 0.9 107 103 N/A 23.47 41.11 N/A N/A 0.9 151 104 N/A 25.16 33.19 N/A N/A 0.9 111 90 N/A 18.77 19.53 N/A N/A 0.9 73 90 N/A 18.72 19.47 N/A N/A 0.9 73 0.6 -71.7 213.6 1.0 -22.9 81.1 1.7 -18.3 -4.4 13.3 29.9 -9.5 40.0 -8.0 32.2 0.0 19.5 0.0 19.5
250 4 66 N/A 25.71 44.91 N/A N/A 0.89 173 105 N/A 32.78 57.27 N/A N/A 0.89 249 105 N/A 35.36 46.66 N/A N/A 0.9 185 90 N/A 26.24 27.28 N/A N/A 0.9 121 90 N/A 26.16 27.21 N/A N/A 0.9 120 0.6 -71.7 213.6 2.5 -46.0 162.7 3.6 -39.1 -9.5 18.3 41.0 -14.4 55.4 -12.2 45.0 0.0 27.3 0.0 27.2
250 5 66 N/A 37.86 65.73 N/A N/A 0.89 309 106 N/A 48.91 84.91 N/A N/A 0.89 453 106 N/A 52.82 69.69 N/A N/A 0.9 338 90 N/A 38.92 40.41 N/A N/A 0.9 219 90 N/A 38.8 40.29 N/A N/A 0.9 218 0.6 -71.7 213.6 5.2 -88.2 312.0 6.6 -71.7 -17.4 26.7 60.0 -22.8 81.8 -19.5 66.9 0.0 40.4 0.0 40.3
250 6 66 N/A 54.75 93.79 N/A N/A 0.88 537 106 N/A 71.25 122.06 N/A N/A 0.88 797 107 N/A 76.85 101.4 N/A N/A 0.9 593 90 N/A 56.13 58.05 N/A N/A 0.89 378 90 N/A 55.91 57.82 N/A N/A 0.89 376 0.6 -71.7 213.6 8.8 -141.7 501.2 11.0 -119.2 -29.0 38.1 85.7 -33.9 117.3 -29.8 96.9 0.0 58.0 0.0 57.8
250 7 114 N/A 96.91 149.63 N/A N/A 0.79 1264 86 N/A 99.22 166.53 N/A N/A 0.86 1310 85 N/A 99.01 130.64 N/A N/A 0.9 867 90 N/A 81.13 83.22 N/A N/A 0.89 658 90 N/A 80.67 82.75 N/A N/A 0.89 652 0.6 -71.7 213.6 14.2 -224.5 794.3 16.9 -183.0 -44.5 -60.9 136.7 10.7 166.2 10.6 130.2 0.0 83.2 0.0 82.8
260 1 66 N/A 1.55 2.72 N/A N/A 0.9 3 101 N/A 1.91 3.36 N/A N/A 0.9 4 100 N/A 2.44 3.22 N/A N/A 0.9 3 90 N/A 1.86 1.93 N/A N/A 0.9 2 90 N/A 1.87 1.94 N/A N/A 0.9 2 0.0 -8.4 -7.3 0.0 -0.4 1.2 0.1 -1.5 -4.6 1.1 2.5 -0.7 3.3 -0.6 3.2 0.0 1.9 0.0 1.9
260 2 66 N/A 7.3 12.81 N/A N/A 0.9 26 101 N/A 9.02 15.81 N/A N/A 0.9 36 101 N/A 11.3 14.91 N/A N/A 0.9 33 90 N/A 8.6 8.95 N/A N/A 0.9 23 90 N/A 8.64 8.99 N/A N/A 0.9 23 0.1 -33.4 -29.1 0.0 -6.8 19.1 0.3 -7.6 -23.7 5.2 11.7 -3.1 15.5 -2.7 14.7 0.0 8.9 0.0 9.0
260 3 66 N/A 18.2 31.87 N/A N/A 0.9 103 101 N/A 22.46 39.34 N/A N/A 0.9 141 101 N/A 27.85 36.75 N/A N/A 0.9 129 90 N/A 21.17 22.02 N/A N/A 0.9 88 90 N/A 21.26 22.11 N/A N/A 0.9 88 0.3 -75.2 -65.4 0.2 -24.0 67.1 0.9 -19.1 -59.8 13.0 29.1 -7.8 38.6 -6.9 36.1 0.0 22.0 0.0 22.1
260 4 66 N/A 25.38 44.33 N/A N/A 0.89 169 102 N/A 31.46 54.96 N/A N/A 0.89 234 101 N/A 38.66 51.01 N/A N/A 0.9 212 90 N/A 29.31 30.48 N/A N/A 0.9 143 90 N/A 29.42 30.59 N/A N/A 0.9 144 0.3 -75.2 -65.4 0.4 -48.2 134.6 1.8 -40.9 -128.1 18.0 40.5 -11.3 53.8 -9.9 50.0 0.0 30.5 0.0 30.6
260 5 66 N/A 37.88 65.74 N/A N/A 0.89 309 102 N/A 47.07 81.69 N/A N/A 0.89 428 102 N/A 57.08 75.31 N/A N/A 0.9 379 90 N/A 43.11 44.77 N/A N/A 0.9 255 90 N/A 43.23 44.89 N/A N/A 0.9 256 0.3 -75.2 -65.4 0.8 -92.4 258.1 3.4 -75.1 -234.9 26.7 60.1 -17.1 79.9 -15.2 73.8 0.0 44.8 0.0 44.9
260 6 66 N/A 55.26 94.56 N/A N/A 0.88 544 102 N/A 68.68 117.53 N/A N/A 0.88 754 102 N/A 82.45 108.79 N/A N/A 0.9 659 90 N/A 61.88 63.98 N/A N/A 0.89 438 90 N/A 61.98 64.08 N/A N/A 0.89 439 0.3 -75.2 -65.4 1.3 -148.5 414.6 5.6 -124.9 -390.8 38.5 86.4 -25.0 114.8 -22.6 106.4 0.0 64.0 0.0 64.1
260 7 114 N/A 98.57 151.87 N/A N/A 0.79 1297 81 N/A 99.02 165.83 N/A N/A 0.86 1306 80 N/A 99.56 131.36 N/A N/A 0.9 874 90 N/A 95.54 97.91 N/A N/A 0.89 840 90 N/A 95.52 97.89 N/A N/A 0.89 840 0.3 -75.2 -65.4 2.2 -235.3 657.0 8.6 -191.8 -600.1 -61.8 138.7 25.1 163.9 22.8 129.4 0.0 97.9 0.0 97.9
270 1 66 N/A 1.42 2.49 N/A N/A 0.9 2 100 N/A 1.74 3.05 N/A N/A 0.9 3 98 N/A 2.65 3.49 N/A N/A 0.9 4 90 N/A 2.04 2.12 N/A N/A 0.9 3 90 N/A 2.07 2.15 N/A N/A 0.9 3 0.0 -8.5 -40.0 -0.0 -0.4 0.9 0.0 -1.5 -9.0 1.0 2.3 -0.5 3.0 -0.5 3.5 0.0 2.1 0.0 2.2
270 2 66 N/A 6.78 11.88 N/A N/A 0.9 23 99 N/A 8.27 14.5 N/A N/A 0.9 32 98 N/A 12.18 16.07 N/A N/A 0.9 37 90 N/A 9.39 9.77 N/A N/A 0.9 26 90 N/A 9.49 9.87 N/A N/A 0.9 26 0.0 -33.9 -160.0 -0.2 -6.9 14.2 0.0 -7.7 -46.3 4.8 10.9 -2.4 14.3 -2.3 15.9 0.0 9.8 0.0 9.9
270 3 66 N/A 17.03 29.82 N/A N/A 0.9 93 99 N/A 20.69 36.24 N/A N/A 0.9 125 98 N/A 29.89 39.44 N/A N/A 0.9 144 90 N/A 23.01 23.94 N/A N/A 0.9 99 90 N/A 23.25 24.19 N/A N/A 0.9 101 0.0 -76.3 -360.1 -0.7 -24.4 50.0 0.0 -19.4 -116.8 12.1 27.2 -5.8 35.8 -5.5 39.1 0.0 23.9 0.0 24.2
270 4 66 N/A 24.14 42.17 N/A N/A 0.89 157 99 N/A 29.14 50.89 N/A N/A 0.89 208 98 N/A 41.08 54.2 N/A N/A 0.9 232 90 N/A 31.6 32.86 N/A N/A 0.9 160 90 N/A 31.9 33.17 N/A N/A 0.9 162 0.0 -76.3 -360.1 -1.6 -48.9 100.2 0.0 -41.6 -250.0 17.2 38.5 -7.8 50.3 -7.3 53.7 0.0 32.9 0.0 33.2
